rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
186,1556696805,1,https://www.ad.nl/binnenland/politie-vindt-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Mechelen
187,1556696847,2,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Schijndel
188,1556696905,1,https://www.ad.nl/binnenland/dit-zijn-de-beste-e-bikes-uit-de-ad-fietstest-deel-2~a00e73b5/,Deventer
189,1556696957,1,https://www.ad.nl/dordrecht/provinciale-staten-maken-zich-zorgen-om-mogelijke-afbouw-van-de-waterbus~add646d9/,Appingedam
190,1556697125,1,https://www.ad.nl/utrecht/ark-van-noach-zet-mensen-in-wijk-aan-het-denken~a89f9459/,Spijkenisse
191,1556697277,1,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Rotterdam
192,1556697335,1,https://www.ad.nl/tennis/bertens-overtuigend-naar-finale-in-madrid-na-zege-op-stephens~a95fdce4/,Ulft
193,1556697344,2,https://www.ad.nl/rotterdam/vertraging-door-ontspoorde-tram-voorbij~a6f471b5/,Rotterdam
194,1556697366,4,https://www.ad.nl/politiek/botsing-tussen-kamerleden-bij-aanbieding-anti-homopetitie~afe36d37/,Rotterdam
195,1556697477,1,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,Amsterdam
196,1556697517,4,https://www.ad.nl/tilburg/eritreeer-verdacht-van-verkrachting-het-is-opgelost-we-gaan-trouwen~aa981c30/,Hoogeveen
197,1556697695,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Amsterdam
198,1556697953,4,https://www.ad.nl/show/sylvie-heeft-drie-weken-na-liefdesbreuk-alweer-rijke-man-gestrikt~ae8b4df0/,Amsterdam
199,1556698052,1,https://www.ad.nl/show/nicolette-verklaart-jamai-de-liefde-en-miljuschka-showt-pure-billen~a5fb7bd2/,Liverpool
200,1556698128,3,https://www.ad.nl/breda/jongens-schoppen-en-slaan-bredase-18-net-zo-lang-tot-ze-haar-telefoon-geeft~a7759fd4/,Rio de Janeiro
201,1556698154,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Venlo
202,1556698171,3,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Meppel
203,1556698233,2,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Schiedam
204,1556698246,4,https://www.ad.nl/economie/pensioenen-korten-maar-we-bulken-van-het-geld~a6d7c91e/,Deventer
205,1556698248,4,https://www.ad.nl/binnenland/waarom-moest-oma-diny-dood-ze-doet-geen-vlieg-kwaad~a0be6ae9/,Wijk bij Duurstede
206,1556698475,1,https://www.ad.nl/tennis/bertens-schrijft-historie-met-toernooiwinst-in-madrid~a9fb5ddc/,Gasselte
207,1556698591,4,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Gouda
208,1556698617,4,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,Ede
209,1556698635,1,https://www.ad.nl/groene-hart/zuid-hollands-trio-wil-onderzoek-naar-kerncentrale-en-vliegveld-op-zee~a6e4a58d/,Amsterdam
210,1556698672,1,https://www.ad.nl/gezond/kom-je-niet-verder-met-de-psycholoog-probeer-dan-de-filosoof~a3b909db/,Utrecht
211,1556698690,3,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Delft
212,1556698786,1,https://www.ad.nl/tennis/bertens-schrijft-tennisgeschiedenis-met-toernooiwinst-in-madrid~a9fb5ddc/,Grave
213,1556698941,1,https://www.ad.nl/show/detective-pikachu-trekt-meer-bezoekers-dan-avengers~af1a75bd/,Hilversum
214,1556698963,4,https://www.ad.nl/nederlands-voetbal/melayro-bogarde-oranje-17-winston-was-meer-verdediger-dan-ik~aa51e78b/,Kerkrade
215,1556699036,1,https://www.ad.nl/politiek/nederland-amerikaanse-haatprediker-komt-er-niet-in~aea857f4/,Hoofddorp
216,1556699131,1,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Antwerp
217,1556699145,3,https://www.ad.nl/binnenland/politie-vindt-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Mook
218,1556699258,3,https://www.ad.nl/buitenland/hamilton-bedankt-doodzieke-harry-5-met-f1-bolide-en-beker-grand-prix-spanje~a800e43b/,Papendrecht
219,1556699277,1,https://www.ad.nl/gouda/hommeles-in-krimpenerwaard-college-eist-excuus-van-raadslid~a9ddd3b6/,Zoetermeer
220,1556699307,4,https://www.ad.nl/show/zuid-koreaanse-sensatie-got7-naar-ziggo-dome~a7a2c9e2/,Amsterdam
221,1556699351,4,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,Almelo
222,1556699552,4,https://www.ad.nl/binnenland/we-houden-van-narcisten-en-we-houden-ervan-ze-te-haten~a9607547/,Utrecht
223,1556699642,3,https://www.ad.nl/show/tv-kijkers-verdeeld-over-superbitch-bridget-bij-vernieuwde-zwakste-schakel~a9e3cb09/,Vianen
224,1556699785,1,https://www.ad.nl/binnenland/vvd-er-offermanns-veroordeeld-om-corruptie~acf06b3a/,Rotterdam
225,1556699852,4,https://www.ad.nl/buitenland/leger-vs-trekt-bakken-geld-uit-voor-grootste-bedreiging-china-china-china~a23a2555/,Amsterdam
226,1556699855,3,https://www.ad.nl/rotterdam/wij-verpesten-hun-uitzicht~a683d01a/,Kwintsheul
227,1556700062,4,https://www.ad.nl/rotterdam/pas-nog-bij-het-pinnen-schreeuwde-een-jongen-dat-hij-mijn-geld-wilde~acbed5bd/,Obdam
228,1556700143,2,https://www.ad.nl/buitenlands-voetbal/cillessen-mag-tegen-celta-derde-competitieduel-in-drie-jaar-keepen~a7bee6eb/,Vlaardingen
229,1556700275,3,https://www.ad.nl/show/minister-slob-peinst-niet-over-hoger-salaris-voor-matthijs-van-nieuwkerk~ae44c4ec/,Zierikzee
230,1556700607,1,https://www.ad.nl/rotterdam/politie-zoekt-extreem-br-gewelddadige-anmar-hussin-28~ae0f58f5/,Nieuwerkerk aan den IJssel
231,1556701048,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,Almelo
232,1556701076,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Amsterdam
233,1556701092,4,https://www.ad.nl/formule-1/verstappen-knokt-zich-naar-tweede-podium-van-seizoen-zege-hamilton~a2a8cb3c/,Nieuw-Beijerland
234,1556701126,1,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Enschede
235,1556701153,3,https://www.ad.nl/den-haag/busra-die-familie-en-verloofde-bij-crash-a12-verloor-springt-in-de-bres-voor-armen~afebecbe/,Groningen
236,1556701157,1,https://www.ad.nl/dossier-eredivisie/slordig-psv-vergooit-titelkansen-na-zeperd-bij-az~ab2b67f2/,Rhoon
237,1556701823,4,https://www.ad.nl/rotterdam/vrouw-78-in-rolstoel-wacht-na-ziekenhuisbezoek-uren-vergeefs-op-zorgtaxi~ab5c1e8c/,Kollum
238,1556701861,4,https://www.ad.nl/buitenland/meer-dan-duizend-wapens-in-woning-los-angeles~a36bca5d/,Apeldoorn
239,1556701885,4,https://www.ad.nl/den-haag/joodse-joram-35-geduwd-en-geschopt-door-groep-van-50-jongeren-op-haags-bevrijdingsfestival-ze-noemde-me-kankerjood~a5d3ac6f/,Lelystad
240,1556701895,1,https://www.ad.nl/rotterdam/politie-houdt-silfano-m-aan-voor-doodschieten-rapper-feis~a5ca888b/,Spakenburg
241,1556701898,2,https://www.ad.nl/show/het-was-triest-zuur-wreed-onverdiend-maar-juist-daardoor-zo-tv-geniek~a119fe8f/,Groningen
242,1556702066,4,https://www.ad.nl/regiosport-utrecht/schc-degradeert-na-nederlaag-tegen-hgc-uit-hoofdklasse~a5625f1d/,Genemuiden
243,1556702100,2,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Heerlen
244,1556702109,2,https://www.ad.nl/show/organisator-blaast-dalfsens-glennis-grace-festival-af~a2b32050/,The Hague
245,1556702115,1,https://www.ad.nl/binnenland/veel-oud-studenten-met-schuld-wanbetaler~a6919414/,Veenendaal
246,1556702149,1,https://www.ad.nl/buitenland/opschudding-om-white-power-gebaar-van-kersverse-kabinetsleden-estland~aac2b201/,Breda
247,1556702171,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Schiedam
248,1556702217,4,https://www.ad.nl/buitenland/record-aan-co2-in-de-atmosfeer-dit-is-geen-flauwekul-er-is-werk-aan-de-winkel-br~a154d44d/,Lochem
249,1556702239,1,https://www.ad.nl/binnenland/laatdunkende-opmerkingen-over-europarlementariers-zijn-in-sommige-gevallen-niet-misplaatst~aa218a5d/,Utrecht
250,1556702290,3,https://www.ad.nl/binnenland/het-tantra-s-experiment-seksles-om-het-spannend-te-houden-in-bed~ad4bc754/,Rotterdam
251,1556702328,3,https://www.ad.nl/binnenland/als-we-wachten-gaan-we-het-niet-halen~a3ccbf29/,The Hague
252,1556702370,1,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,Gorenja Vas pri Smarjeti
253,1556702399,4,https://www.ad.nl/amersfoort/heel-holland-bakt-winnares-anna-yilmaz-lanceert-eigen-bakboek~a5c8c898/,Spijkenisse
254,1556702441,1,https://www.ad.nl/buitenland/franse-surfer-overlijdt-na-aanval-door-haai~aa086c9b/,Voorburg
255,1556702493,4,https://www.ad.nl/voorne-putten/brielse-ivo-gleeman-in-jury-van-rtl-talentenjacht-te-gek-om-in-artiestenmuur-te-zitten~acfb7545/,Kesteren
256,1556702663,1,https://www.ad.nl/rotterdam/nesselande-vreest-nieuwe-verkeersellende-door-alle-bouwprojecten~a7304796/,Ede
257,1556702842,3,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Bolsward
258,1556702922,1,https://www.ad.nl/koken-en-eten/wat-eten-we-vandaag-spaghetti-met-gehaktballen-in-tomatensaus~a1dede6c/,Amsterdam
259,1556703021,3,https://www.ad.nl/dossier-eredivisie/ziyech-vindt-alsnog-de-liefde-in-amsterdam~aa3d0b99/,Leeuwarden
260,1556703052,3,https://www.ad.nl/rivierenland/steeds-meer-struikelsteentjes-in-de-regio-om-gedeporteerde-joden-nooit-te-vergeten~a9a7bd8a/,Tilburg
261,1556703097,4,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Nieuwerkerk aan den IJssel
262,1556703123,1,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,Baarn
263,1556703203,4,https://www.ad.nl/auto/met-dit-vlugge-fitnessapparaat-mag-je-de-snelweg-op~a2b21feb/,Amsterdam
264,1556703371,4,https://www.ad.nl/politiek/rutte-handenweigeraars-gele-hesjes-waren-onbeleefd~ae69031b/,Amsterdam
265,1556703389,4,https://www.ad.nl/koken-en-eten/deze-topwijnen-van-onder-de-7-50-euro-liggen-gewoon-in-jouw-supermarkt~ae868d7a/,Amsterdam
266,1556703525,4,https://www.ad.nl/buitenland/opschudding-om-white-power-gebaar-van-kersverse-kabinetsleden-estland~aac2b201/,Gorinchem
267,1556703747,4,https://www.ad.nl/binnenland/drijvend-drugslab-moerdijk-bijna-gezonken-door-op-afstand-bediende-boobytrap~add62d65/,Hoogeveen
268,1556703750,2,https://www.ad.nl/boxtel/live-gemeente-boxtel-bezetting-varkensboerderij-wordt-beeindigd~a945b4a8/,Almelo
269,1556703750,4,https://www.ad.nl/den-haag/bestuurster-gewond-na-ongeluk-op-melis-stokelaan-weg-tijdelijk-afgesloten~abfa993c/,Aalsmeer
270,1556703786,1,https://www.ad.nl/breda/jongens-schoppen-en-slaan-bredase-18-net-zo-lang-tot-ze-haar-telefoon-geeft~a7759fd4/,The Hague
271,1556703836,1,https://www.ad.nl/binnenland/eventueel-vertrek-buma-moet-cda-op-zoek-naar-nieuwe-lijsttrekker~a6c0b080/,Amsterdam
272,1556703933,4,https://www.ad.nl/binnenland/straks-mag-iedere-scheldende-dorpsgek-nog-op-bezoek-in-het-torentje~a8b7e6b2/,Vaals
273,1556704037,3,https://www.ad.nl/binnenland/nederlandse-politie-spoort-op-een-na-grootste-dark-web-platform-op~a49c13a7/,Lemmer
274,1556704100,1,https://www.ad.nl/binnenland/nieuwe-beelden-van-doorrijder-ernstig-ongeluk-in-breda-tonen-extra-persoon-bij-gewonde-vrouw~a3e6e3ec/,Ridderkerk
275,1556704161,3,https://www.ad.nl/show/goedele-liekens-zet-punt-achter-relatie-kostte-te-veel-energie~a44e2e04/,Bleiswijk
276,1556704186,2,https://www.ad.nl/ad-werkt/shell-en-rabobank-gebruiken-m-al-een-bril-die-leert-hoe-je-met-stress-moet-omgaan~a5192e0e/,Bleiswijk
277,1556704268,1,https://www.ad.nl/economie/deurwaarders-onder-vuur-om-sluw-duperen-schuldenaars-met-extra-kosten~ac20b904/,'s-Heerenberg
278,1556704354,2,https://www.ad.nl/buitenland/netanyahu-kondigt-grootschalige-aanvallen-op-gaza-aan~ac0d9499/,Rosmalen
279,1556704697,1,https://www.ad.nl/buitenland/tipgever-moordzaak-julie-23-ik-voel-dat-ik-iets-nobels-heb-gedaan~ab6c562e/,Hengelo
280,1556704797,1,https://www.ad.nl/binnenland/aantal-nederlandse-kinderen-met-diabetes-type-1-in-dertig-jaar-tijd-verdubbeld~ad852811/,Utrecht
281,1556704857,4,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Rotterdam
282,1556704876,3,https://www.ad.nl/wonen/van-het-gas-af-doe-bewoners-aanbod-dat-ze-niet-kunnen-weigeren~a61ae6f5/,Surhuisterveen
283,1556705240,4,https://www.ad.nl/rotterdam/politie-zoekt-extreem-br-gewelddadige-anmar-hussin-28~ae0f58f5/,Spijkenisse
284,1556705330,1,https://www.ad.nl/binnenland/moordverdachte-thijs-h-klopte-aan-bij-meerdere-hulpverleners~a8f7812e/,Leeuwarden
285,1556705340,4,https://www.ad.nl/sterren/harteloze-ruben-nicolai-vindt-zichzelf-terug-na-britse-therapie~a45a36bd/,Geldrop
286,1556705344,4,https://www.ad.nl/amsterdam/snorfietser-overleden-na-aanrijding-n247~a18d3813/,Zaandam
287,1556705500,4,https://www.ad.nl/buitenland/politie-de-mist-in-bij-terreuroefening-antwerpen-opeens-werd-ik-onder-schot-gehouden~ade8162a/,'s-Hertogenbosch
288,1556705625,2,https://www.ad.nl/rotterdam/man-raakt-al-na-zes-dagen-motorrijbewijs-kwijt~a397b0411/,Gouda
289,1556705633,4,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,Rijswijk
290,1556705678,1,https://www.ad.nl/rotterdam/waterballet-in-de-rotterdamse-wijk-feijenoord~a995f2a4/,Amersfoort
291,1556705747,3,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
292,1556705747,1,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Bergen op Zoom
293,1556705830,1,https://www.ad.nl/binnenland/telefoon-maureen-18-ontploft-na-voordragen-van-indrukwekkend-gedicht-op-de-dam~ab736306/,Targon
294,1556705924,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Meijel
295,1556705924,4,https://www.ad.nl/show/william-en-kate-delen-foto-s-week-na-prinsje-louis-is-prinses-charlotte-aan-de-beurt~ae70fd127/,Amsterdam
296,1556705930,4,https://www.ad.nl/europees-voetbal/dit-verdient-messi-dit-seizoen-als-hij-de-champions-league-wint~ae317f38/,Boven-Hardinxveld
297,1556705937,1,https://www.ad.nl/apeldoorn/cv-ketel-op-waterstof-duurzamer-en-goedkoper-dan-warmtepomp-br~a5671fab/,Willemstad
298,1556705960,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Olst
299,1556705992,4,https://www.ad.nl/show/marga-bult-doet-aangifte-van-smaad-en-laster-tegen-boze-schuldeiser~a0c1de22/,Kampen
300,1556706024,1,https://www.ad.nl/binnenland/lezers-helpen-lezers~a8fde343/,Heesbeen
301,1556706032,3,https://www.ad.nl/den-haag/opgefokte-jongeren-vallen-badmeester-aan-roep-om-levenslang-zwemverbod-in-haagse-hofbad~a8ff265f/,Halfweg
302,1556706125,3,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Bochum
303,1556706191,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Assen
304,1556706296,1,https://www.ad.nl/politiek/europees-onderzoek-nederlander-zit-totaal-niet-te-wachten-op-nexit~a18c3dba/,Hoogvliet
305,1556706364,4,https://www.ad.nl/politiek/europees-onderzoek-nederlander-zit-totaal-niet-te-wachten-op-nexit~a18c3dba/,Amsterdam
306,1556706475,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Almere Stad
307,1556706664,4,https://www.ad.nl/politiek/nip-test-blijft-tot-2023-voor-alle-zwangere-vrouwen~ada6af6c/,Boxmeer
308,1556706683,4,https://www.ad.nl/wonen/buitenkleed-verovert-nederlandse-tuinen-zon-is-grootste-vijand~a8c0a3b4/,Utrecht
309,1556706747,1,https://www.ad.nl/buitenland/waarom-in-schotland-zorgkinderen-amper-naar-speciale-scholen-gaan~a036f04e/,Amsterdam
310,1556706765,4,https://www.ad.nl/show/draagmoeder-kim-en-kanye-aan-het-bevallen~a59c9777/,Westervoort
311,1556706777,1,https://www.ad.nl/alphen/celstraf-geeist-tegen-drugsdealers-uit-gouda-en-reeuwijk~a92e2b7a/,Hellevoetsluis
312,1556706851,4,https://www.ad.nl/buitenland/trollenleger-stuurde-65-000-tweets-met-nepnieuws-over-mh17-ramp-br~afc61fc5/,Groningen
313,1556706864,4,https://www.ad.nl/rotterdam/christenunie-heeft-sleutel-tot-meerderheidscoalitie-in-zuid-holland~a36a7db0/,Bolsward
314,1556706878,1,https://www.ad.nl/sport/zeker-382-nepalezen-dood-bij-bouw-stadions-qatar~a36cf07a/,Rotterdam
315,1556706881,4,https://www.ad.nl/buitenland/doden-in-duits-pension-met-pijlen-in-lichaam~a26e5212/,Utrecht
316,1556707036,1,https://www.ad.nl/rotterdam/drukte-op-bevrijdingsfestival-wel-irritatie-over-afgepakte-boterhammen~a80e58bc/,Utrecht
317,1556707066,1,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,Gorinchem
318,1556707112,4,https://www.ad.nl/koken-en-eten/britse-vrouw-verbijsterd-door-brood-dat-volledig-uit-kontjes-bestaat~a2a3cc10/,Apeldoorn
319,1556707141,1,https://www.ad.nl/hoeksche-waard/martijn-trouwborst-37-werd-uitgezonden-naar-irak-nu-staat-hij-in-de-erehaag~a73b6ce9/,Spakenburg
320,1556707145,1,https://www.ad.nl/binnenland/honderden-botoxtandartsen-spuiten-op-plekken-waar-ze-dat-niet-mogen~ab5c1c07/,Rotterdam
321,1556707150,4,https://www.ad.nl/oosterhout/herstel-brandschade-tuf-pas-na-ruimen-vervuild-zand~abc970e6/,Den Helder
322,1556707200,4,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Amsterdam
323,1556707276,1,https://www.ad.nl/buitenland/thaise-koning-rama-x-gekroond-met-bijzonder-badritueel~abea2505/,Antalya
324,1556707520,3,https://www.ad.nl/show/trijntje-onze-prachtige-prinsessen-kunnen-erg-goed-zingen~ae26aadc/,Rotterdam
325,1556707534,1,https://www.ad.nl/wielrennen/vinokoerov-ontkent-corruptie-zit-in-mijn-ziel-om-geld-uit-te-lenen~a89a6757/,Utrecht
326,1556707587,1,https://www.ad.nl/den-bosch/allahoe-akbar-kreet-tijdens-dodenherdenking-was-gecoordineerde-actie-door-gevangenen-pi-vught~a052ed74/,Breda
327,1556707748,3,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Dordrecht
328,1556707864,1,https://www.ad.nl/politiek/kabinet-komt-met-extra-geld-voor-jeugdzorg~adf0fb4b/,Doorn
329,1556707933,1,https://www.ad.nl/binnenland/grote-24-uur-durende-ov-staking-aangekondigd-op-dinsdag-28-mei~a8530fd4/,Utrecht
330,1556707985,3,https://www.ad.nl/amersfoort/ouders-waken-over-onthoofd-zwanenjong-in-amersfoort~a8135fb3/,Dordrecht
331,1556707993,4,https://www.ad.nl/zeeland/waarom-mag-een-nederlandse-havenmeester-niet-in-belgie-werken-maar-andersom-wel~a8e69582/,Vriezenveen
332,1556707996,1,https://www.ad.nl/rotterdam/politie-zoekt-extreem-br-gewelddadige-anmar-hussin-28~ae0f58f5/,Assen
333,1556708024,2,https://www.ad.nl/politiek/kabinet-negeert-kamer-oudere-automobilist-blijft-dupe-van-chaos-cbr~a50d05c1/,Venlo
334,1556708180,4,https://www.ad.nl/utrecht/boven-de-55-moet-je-geen-hele-marathon-meer-lopen~a99b5968/,Amsterdam
335,1556708259,3,https://www.ad.nl/dossier-thijs-h/ooggetuige-zag-h-en-belde-politie-hij-leek-niet-helemaal-100-procent~aa21e73c/,The Hague
336,1556708398,1,https://www.ad.nl/economie/groeiende-groep-werkenden-heeft-geen-cent-te-makken~a5b4ebb6/,Amsterdam
337,1556708555,4,https://www.ad.nl/eindhoven/d66-pleit-voor-miljardeninvestering-in-eindhovens-instituut-kunstmatige-intelligentie~ab2fcbad/,Leiden
338,1556708677,1,https://www.ad.nl/economie/energierekening-wordt-volgend-jaar-360-euro-hoger~a618d338/,Schiedam
339,1556708693,3,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Zwolle
340,1556708723,4,https://www.ad.nl/politiek/in-zuid-holland-zijn-ze-er-op-hoofdlijnen-uit-forum-voor-democratie-gaat-meebesturen~a1fdc693/,The Hague
341,1556708771,4,https://www.ad.nl/show/detective-pikachu-trekt-meer-bezoekers-dan-avengers~af1a75bd/,Sneek
342,1556708772,2,https://www.ad.nl/dossier-ajax/live-ajax-met-mazraoui-en-neres-in-de-basis-op-jacht-naar-finale-in-champions-league~a01f69a0/,No City
343,1556708781,4,https://www.ad.nl/binnenland/dankzij-een-zaag-kan-leendert-met-zijn-1-meter-28-wel-motorrijden~aee7f3a7/,Alphen aan den Rijn
344,1556708781,1,https://www.ad.nl/buitenland/onderzoek-naar-grootschalige-fraude-bij-surinaamse-staatsbank~a348030a/,Rijswijk
345,1556708791,4,https://www.ad.nl/den-haag/busra-die-familie-en-verloofde-bij-crash-a12-verloor-springt-in-de-bres-voor-armen~afebecbe/,Werkendam
346,1556708819,3,https://www.ad.nl/binnenland/te-dikke-man-mag-weer-niet-in-beeld-komen-tijdens-dodenherdenking~a9cd00d8/,Spijkenisse
347,1556708925,1,https://www.ad.nl/economie/groeiende-groep-werkenden-heeft-geen-cent-te-makken~a5b4ebb6/,Amsterdam
348,1556708999,1,https://www.ad.nl/buitenland/oostenrijker-maakt-goulash-van-prostituee~a57e3a15/,No City
